artifact,artifact_type,created_date,reference_link,reference_text
http://103.75.201.2:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://46.55.222.11:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://185.157.82.211:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://45.142.114.231:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://101.50.0.91:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://151.106.112.196:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://5.9.116.246:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://119.193.124.41:7080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://72.15.201.15:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://51.91.7.5:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://196.218.30.83:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://217.182.25.250:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://178.79.147.66:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://153.126.146.25:7080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://206.188.212.92:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://51.91.76.89:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://50.116.54.215:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://1.234.2.232:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://103.43.46.182:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://92.240.254.110:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://45.118.135.203:7080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://188.44.20.25:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://197.242.150.244:8080,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
http://70.36.102.35:443,url,2022-04-13T13:18:30,https://securelist.com/emotet-modules-and-recent-attacks/106290/,Emotet was first found in the wild in 2014. Back then its main functionality was stealing user banking credentials. Since then it has  survi...
192.161.59.146,ipaddress,2022-04-13T13:18:23,https://twitter.com/AP_Zenmashi/status/1514228184375386114,"Yahoo????????????????????
hxxps://www.zozo.jp.532458.cn
 IP:192.161.59.146
??151??
???????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Yahoo #?..."
www.zozo.jp.532458.cn,domain,2022-04-13T13:18:23,https://twitter.com/AP_Zenmashi/status/1514228184375386114,"Yahoo????????????????????
hxxps://www.zozo.jp.532458.cn
 IP:192.161.59.146
??151??
???????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Yahoo #?..."
http://www.zozo.jp.532458.cn,url,2022-04-13T13:18:23,https://twitter.com/AP_Zenmashi/status/1514228184375386114,"Yahoo????????????????????
hxxps://www.zozo.jp.532458.cn
 IP:192.161.59.146
??151??
???????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Yahoo #?..."
192.161.59.146,ipaddress,2022-04-13T13:18:23,https://twitter.com/AP_Zenmashi/status/1514227636272504834,"Yahoo????????????????????
hxxps://532458.cn
 IP:192.161.59.146
??150??
???????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Yahoo #??? https://t..."
532458.cn,domain,2022-04-13T13:18:23,https://twitter.com/AP_Zenmashi/status/1514227636272504834,"Yahoo????????????????????
hxxps://532458.cn
 IP:192.161.59.146
??150??
???????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Yahoo #??? https://t..."
http://532458.cn,url,2022-04-13T13:18:23,https://twitter.com/AP_Zenmashi/status/1514227636272504834,"Yahoo????????????????????
hxxps://532458.cn
 IP:192.161.59.146
??150??
???????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Yahoo #??? https://t..."
noisy-glade-9519.on.fleek.co,domain,2022-04-13T13:18:23,https://twitter.com/CsirtPost/status/1514226468561293314,"New #phishing against POST customers.
hXXps://noisy-glade-9519.on.fleek.co/
We are currently dealing with this incident. https://t.co/M0OsST..."
http://noisy-glade-9519.on.fleek.co/,url,2022-04-13T13:18:23,https://twitter.com/CsirtPost/status/1514226468561293314,"New #phishing against POST customers.
hXXps://noisy-glade-9519.on.fleek.co/
We are currently dealing with this incident. https://t.co/M0OsST..."
actualisation-infos.com,domain,2022-04-13T13:18:23,https://twitter.com/ecarlesi/status/1514216751466168320,Possible threat on hxxps://actualisation-infos[.]com #phishing https://t.co/S9Eq0Kkydn
http://actualisation-infos.com,url,2022-04-13T13:18:23,https://twitter.com/ecarlesi/status/1514216751466168320,Possible threat on hxxps://actualisation-infos[.]com #phishing https://t.co/S9Eq0Kkydn
eksenteknik.com,domain,2022-04-13T13:18:23,https://twitter.com/ecarlesi/status/1514230859477532675,Possible threat on hxxp://eksenteknik[.]com  #tucows https://t.co/D9xQw0XKEY
http://eksenteknik.com,url,2022-04-13T13:18:23,https://twitter.com/ecarlesi/status/1514230859477532675,Possible threat on hxxp://eksenteknik[.]com  #tucows https://t.co/D9xQw0XKEY
eksenteknik.com,domain,2022-04-13T13:18:23,https://twitter.com/ecarlesi/status/1514230400549363714,Possible threat on hxxp://eksenteknik[.]com  #tucows
http://eksenteknik.com,url,2022-04-13T13:18:23,https://twitter.com/ecarlesi/status/1514230400549363714,Possible threat on hxxp://eksenteknik[.]com  #tucows
wushengwoool.com,domain,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514230278293700611,Possible threat on hxxp://wushengwoool[.]com
http://wushengwoool.com,url,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514230278293700611,Possible threat on hxxp://wushengwoool[.]com
softhoot.net,domain,2022-04-13T13:18:22,https://twitter.com/susltetu/status/1514229023487901700,"RT @taku888infinity: au??????????????????????????????

?URL?au?
hxxp://soffbtio[.]shop/
?URL(??????)
hxxp://softhoot[.]net/

?IP
192.161.17…"
http://softhoot.net/,url,2022-04-13T13:18:22,https://twitter.com/susltetu/status/1514229023487901700,"RT @taku888infinity: au??????????????????????????????

?URL?au?
hxxp://soffbtio[.]shop/
?URL(??????)
hxxp://softhoot[.]net/

?IP
192.161.17…"
soffbtio.shop,domain,2022-04-13T13:18:22,https://twitter.com/susltetu/status/1514229023487901700,"RT @taku888infinity: au??????????????????????????????

?URL?au?
hxxp://soffbtio[.]shop/
?URL(??????)
hxxp://softhoot[.]net/

?IP
192.161.17…"
http://soffbtio.shop/,url,2022-04-13T13:18:22,https://twitter.com/susltetu/status/1514229023487901700,"RT @taku888infinity: au??????????????????????????????

?URL?au?
hxxp://soffbtio[.]shop/
?URL(??????)
hxxp://softhoot[.]net/

?IP
192.161.17…"
autosavetime.com,domain,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514225449660043264,Possible threat on hxxp://autosavetime[.]com/wordpress-5[.]9[.]3[.]zip #phishing #opendir
http://autosavetime.com/wordpress-5.9.3.zip,url,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514225449660043264,Possible threat on hxxp://autosavetime[.]com/wordpress-5[.]9[.]3[.]zip #phishing #opendir
delimopoun.com,domain,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514224845802057728,Possible threat on hxxp://delimopoun[.]com #phishing  #godaddy
http://delimopoun.com,url,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514224845802057728,Possible threat on hxxp://delimopoun[.]com #phishing  #godaddy
23.111.167.154,ipaddress,2022-04-13T13:18:22,https://twitter.com/beefyspace/status/1514223340906557450,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
http://23.111.167.154,url,2022-04-13T13:18:22,https://twitter.com/beefyspace/status/1514223340906557450,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
fiivestars.com,domain,2022-04-13T13:18:22,https://twitter.com/beefyspace/status/1514223340906557450,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
http://fiivestars.com/,url,2022-04-13T13:18:22,https://twitter.com/beefyspace/status/1514223340906557450,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
23.111.167.154,ipaddress,2022-04-13T13:18:22,https://twitter.com/YourAnonRiots/status/1514222436706705409,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
http://23.111.167.154,url,2022-04-13T13:18:22,https://twitter.com/YourAnonRiots/status/1514222436706705409,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
fiivestars.com,domain,2022-04-13T13:18:22,https://twitter.com/YourAnonRiots/status/1514222436706705409,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
http://fiivestars.com/,url,2022-04-13T13:18:22,https://twitter.com/YourAnonRiots/status/1514222436706705409,RT @PhishStats: new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecuri…
23.111.167.154,ipaddress,2022-04-13T13:18:22,https://twitter.com/PhishStats/status/1514221342702321665,new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecurity https://t.co/E...
http://23.111.167.154,url,2022-04-13T13:18:22,https://twitter.com/PhishStats/status/1514221342702321665,new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecurity https://t.co/E...
fiivestars.com,domain,2022-04-13T13:18:22,https://twitter.com/PhishStats/status/1514221342702321665,new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecurity https://t.co/E...
http://fiivestars.com/,url,2022-04-13T13:18:22,https://twitter.com/PhishStats/status/1514221342702321665,new #phishing at hXXp://fiivestars[.]com/ | 23[.]111[.]167[.]154 | United States | HVC-AS | ASN 29802 #infosec #cybersecurity https://t.co/E...
www.xeacon.com,domain,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514217082182844422,Threat on hxxp://www[.]xeacon[.]com/ #phishing https://t.co/MRB8McRLp6
http://www.xeacon.com/,url,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514217082182844422,Threat on hxxp://www[.]xeacon[.]com/ #phishing https://t.co/MRB8McRLp6
skachat-1xbet.org,domain,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514216736840687624,Possible threat on hxxp://skachat-1xbet[.]org
http://skachat-1xbet.org,url,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514216736840687624,Possible threat on hxxp://skachat-1xbet[.]org
xeacon.com,domain,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514216498751021056,Threat on hxxp://xeacon[.]com/ #phishing https://t.co/G7EL2gaptJ
http://xeacon.com/,url,2022-04-13T13:18:22,https://twitter.com/ecarlesi/status/1514216498751021056,Threat on hxxp://xeacon[.]com/ #phishing https://t.co/G7EL2gaptJ
5e771546b2d3b1641257c573d377a76bfa948059d7c92f52e274fdc4a8415951,hash,2022-04-13T13:18:20,https://twitter.com/HeliosCert/status/1514229423825903617,"Sample submitted
2022-04-13 13:10:01
Dionaea Honeypot
Protocol:  
Sources:  
5e771546b2d3b1641257c573d377a76bfa948059d7c92f52e274fdc4a841595..."
11ce6d6d2a8f98bebfb45d1d65cd07be5276187949112966f7e2046a7376300d,hash,2022-04-13T13:18:20,https://twitter.com/malwrhunterteam/status/1514224048431058949,"""securechatnow_v1_0_7.apk"": 11ce6d6d2a8f98bebfb45d1d65cd07be5276187949112966f7e2046a7376300d https://t.co/sXFutbJUv1"
68e3a9028dbd1d93b392302179084739f93a739345a34f7d637f128f69e699ca,hash,2022-04-13T13:18:20,https://twitter.com/HeliosCert/status/1514218101604331527,"@HeliosCert
Sample analysed on #virustotal
VirusTotal-Score: 61
VirusTotal: https://www.virustotal.com/gui/file/68e3a9028dbd1d93b39230217908..."
f0f72100ebad7749ed8f04d3c9adc6e8acc30891bfb1f1efc84856b13db32436,hash,2022-04-13T13:18:20,https://twitter.com/HeliosCert/status/1514218098764697601,"@HeliosCert
Sample analysed on #virustotal
VirusTotal-Score: 64
VirusTotal: https://www.virustotal.com/gui/file/f0f72100ebad7749ed8f04d3c9ad..."
3.1.2.38,ipaddress,2022-04-13T12:15:51,https://twitter.com/alexfrancow_sec/status/1514215619062906886,"RT @patrowl_io: ? PatrowlHears Alert: CVE-2022-0237
CVSS: 7.2 / CTI Score: 84 / Exploit: 1
Rapid7 Insight Agent versions 3.1.2.38 and earli…"
3.1.2.38,ipaddress,2022-04-13T12:15:51,https://twitter.com/patrowl_io/status/1514215573722476548,"? PatrowlHears Alert: CVE-2022-0237
CVSS: 7.2 / CTI Score: 84 / Exploit: 1
Rapid7 Insight Agent versions 3.1.2.38 and earlier suffer from a ..."
autenticaochave.com,domain,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514212874289299457,Possible threat on hxxps://autenticaochave[.]com/dashboard/docs/send-mail[.]html #phishing #opendir  #godaddy https://t.co/Ef3G00flTb
http://autenticaochave.com/dashboard/docs/send-mail.html,url,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514212874289299457,Possible threat on hxxps://autenticaochave[.]com/dashboard/docs/send-mail[.]html #phishing #opendir  #godaddy https://t.co/Ef3G00flTb
115.144.69.8,ipaddress,2022-04-13T12:15:49,https://twitter.com/AP_Zenmashi/status/1514205919520825352,"Amex????????????????????
hxxps://amex.saya.co.jp
 IP:115.144.69.8
??149??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Amex #????? https:..."
amex.saya.co.jp,domain,2022-04-13T12:15:49,https://twitter.com/AP_Zenmashi/status/1514205919520825352,"Amex????????????????????
hxxps://amex.saya.co.jp
 IP:115.144.69.8
??149??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Amex #????? https:..."
http://amex.saya.co.jp,url,2022-04-13T12:15:49,https://twitter.com/AP_Zenmashi/status/1514205919520825352,"Amex????????????????????
hxxps://amex.saya.co.jp
 IP:115.144.69.8
??149??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #Amex #????? https:..."
saldogacor2.com,domain,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514202274624688129,Possible threat on hxxps://saldogacor2[.]com https://t.co/ahSmEeKFgK
http://saldogacor2.com,url,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514202274624688129,Possible threat on hxxps://saldogacor2[.]com https://t.co/ahSmEeKFgK
ivanzheng.org,domain,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514201891076513803,Threat on hxxps://ivanzheng[.]org/home/ #phishing
http://ivanzheng.org/home/,url,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514201891076513803,Threat on hxxps://ivanzheng[.]org/home/ #phishing
899star.com,domain,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514215726722306052,Possible threat on hxxp://899star[.]com  #godaddy
http://899star.com,url,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514215726722306052,Possible threat on hxxp://899star[.]com  #godaddy
netcut.xyz,domain,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514208117726318600,Threat on hxxp://netcut[.]xyz/pay[.]zip #opendir  #hostinger
http://netcut.xyz/pay.zip,url,2022-04-13T12:15:49,https://twitter.com/ecarlesi/status/1514208117726318600,Threat on hxxp://netcut[.]xyz/pay[.]zip #opendir  #hostinger
totallynotamalware.trustmeimadolphin.org,domain,2022-04-13T12:15:49,https://twitter.com/ccelikanil/status/1514201485806120962,@carl_clawso @vxunderground @b3ard3dav3ng3r hxxp://totallynotamalware[.]trustmeimadolphin[.]org
http://totallynotamalware.trustmeimadolphin.org,url,2022-04-13T12:15:49,https://twitter.com/ccelikanil/status/1514201485806120962,@carl_clawso @vxunderground @b3ard3dav3ng3r hxxp://totallynotamalware[.]trustmeimadolphin[.]org
iddw2022.com,domain,2022-04-13T12:15:49,https://twitter.com/beefyspace/status/1514200747772108800,RT @ecarlesi: Possible threat on hxxp://iddw2022[.]com/application[.]zip #phishing #opendir  #Congty_MatBao
http://iddw2022.com/application.zip,url,2022-04-13T12:15:49,https://twitter.com/beefyspace/status/1514200747772108800,RT @ecarlesi: Possible threat on hxxp://iddw2022[.]com/application[.]zip #phishing #opendir  #Congty_MatBao
5e3bf7458c6d8e6e880db72fcdf61f3a,hash,2022-04-13T12:15:47,https://twitter.com/luc4m/status/1514211597320962051,"tracking.. #ursnif #isfb old version:2.50 build:225 group:7630 [Qu7uI4S1JLn7JfIv][/drew/][Feb 1 2022]

#?5e3bf7458c6d8e6e880db72fcdf61f3a

@..."
b5d1ccef3d055dcaad91c791bce99272ead5656417b6aa5208ba00fe3173b5d3,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514214329402511362,"@HeliosCert
Sample analysed on #virustotal
VirusTotal-Score: 62
VirusTotal: https://www.virustotal.com/gui/file/b5d1ccef3d055dcaad91c791bce9..."
8f97a72cae2e6b30c2d77f96cbd960b8b7db1a0b7d7ec324a6a60c41de1f2d91,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514214327108128779,"Sample submitted
2022-04-13 12:10:02
Dionaea Honeypot
Protocol:  
Sources:  
8f97a72cae2e6b30c2d77f96cbd960b8b7db1a0b7d7ec324a6a60c41de1f2d9..."
b5d1ccef3d055dcaad91c791bce99272ead5656417b6aa5208ba00fe3173b5d3,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514211810831966209,"Sample submitted
2022-04-13 12:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: 49.158.123.35 
b5d1ccef3d055dcaad91c791bce99272ead5656417b6a..."
49.158.123.35,ipaddress,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514211810831966209,"Sample submitted
2022-04-13 12:00:02
Dionaea Honeypot
Protocol: smbd  
Sources: 49.158.123.35 
b5d1ccef3d055dcaad91c791bce99272ead5656417b6a..."
t.me,domain,2022-04-13T12:15:47,https://twitter.com/xiatianguo/status/1514210585772453888,"t[.]me/qiyue51/944
#telegram #phishing #carding #cvv #??

A Chinese Phishing Actor/Carder posts ?? tracking No.
Sagawa Express can identify ..."
http://t.me/qiyue51/944,url,2022-04-13T12:15:47,https://twitter.com/xiatianguo/status/1514210585772453888,"t[.]me/qiyue51/944
#telegram #phishing #carding #cvv #??

A Chinese Phishing Actor/Carder posts ?? tracking No.
Sagawa Express can identify ..."
6a8235f3c384949314d5f43205df1e0e7cde6f9a3b5f44948f8a781f3922e81f,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514210551118843905,"Sample submitted
2022-04-13 11:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: 103.54.99.140 
6a8235f3c384949314d5f43205df1e0e7cde6f9a3b5f4..."
103.54.99.140,ipaddress,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514210551118843905,"Sample submitted
2022-04-13 11:55:02
Dionaea Honeypot
Protocol: smbd  
Sources: 103.54.99.140 
6a8235f3c384949314d5f43205df1e0e7cde6f9a3b5f4..."
ed10637d28a65897c6408131634843256c94de3b525948904702e7515182f830,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514208033580142596,"Sample submitted
2022-04-13 11:45:02
Dionaea Honeypot
Protocol:  
Sources:  
ed10637d28a65897c6408131634843256c94de3b525948904702e7515182f83..."
4b1d17fdcdd11ebc353cab29bbed4da2b33488a29933e395501e0853ccac95e1,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514205515936845832,"Sample submitted
2022-04-13 11:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: 117.220.115.226 
4b1d17fdcdd11ebc353cab29bbed4da2b33488a2993..."
117.220.115.226,ipaddress,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514205515936845832,"Sample submitted
2022-04-13 11:35:01
Dionaea Honeypot
Protocol: smbd  
Sources: 117.220.115.226 
4b1d17fdcdd11ebc353cab29bbed4da2b33488a2993..."
7073eb187efef3ba36f3caf510466a96105e70138381b8a22740629b870772ae,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514203001765994503,"@HeliosCert
Sample analysed on #virustotal
VirusTotal-Score: 0
VirusTotal: https://www.virustotal.com/gui/file/7073eb187efef3ba36f3caf510466..."
1e310b754afb4eec5ea02f43685c6dc8f965b91d9c0f04e0d3693fbb68835639,hash,2022-04-13T12:15:47,https://twitter.com/HeliosCert/status/1514202999601696770,"@HeliosCert
Sample analysed on #virustotal
VirusTotal-Score: 60
VirusTotal: https://www.virustotal.com/gui/file/1e310b754afb4eec5ea02f43685c..."
ivanzheng.org,domain,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514199295196647428,Threat on hxxps://ivanzheng[.]org/blog/ #phishing  #automattic
http://ivanzheng.org/blog/,url,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514199295196647428,Threat on hxxps://ivanzheng[.]org/blog/ #phishing  #automattic
ivanzheng.org,domain,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514197492619001856,Threat on hxxps://ivanzheng[.]org/ #phishing  #automattic
http://ivanzheng.org/,url,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514197492619001856,Threat on hxxps://ivanzheng[.]org/ #phishing  #automattic
r2osolutionsweb.com,domain,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514194851658706954,Threat on hxxps://r2osolutionsweb[.]com/feed/ #phishing  #google
http://r2osolutionsweb.com/feed/,url,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514194851658706954,Threat on hxxps://r2osolutionsweb[.]com/feed/ #phishing  #google
globalaudiobyte.com,domain,2022-04-13T11:13:15,https://twitter.com/beefyspace/status/1514193161060462600,RT @ecarlesi: Possible threat on hxxps://globalaudiobyte[.]com/files[.]zip #phishing #opendir
http://globalaudiobyte.com/files.zip,url,2022-04-13T11:13:15,https://twitter.com/beefyspace/status/1514193161060462600,RT @ecarlesi: Possible threat on hxxps://globalaudiobyte[.]com/files[.]zip #phishing #opendir
globalaudiobyte.com,domain,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514192472070631435,Possible threat on hxxps://globalaudiobyte[.]com/files[.]zip #phishing #opendir
http://globalaudiobyte.com/files.zip,url,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514192472070631435,Possible threat on hxxps://globalaudiobyte[.]com/files[.]zip #phishing #opendir
34.97.113.52,ipaddress,2022-04-13T11:13:15,https://twitter.com/AP_Zenmashi/status/1514190557895020544,"ETC????????????????????
hxxps://etc-maisei-jp.zft1y-ac.top
 IP:34.97.113.52
??148??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #ETC http..."
etc-maisei-jp.zft1y-ac.top,domain,2022-04-13T11:13:15,https://twitter.com/AP_Zenmashi/status/1514190557895020544,"ETC????????????????????
hxxps://etc-maisei-jp.zft1y-ac.top
 IP:34.97.113.52
??148??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #ETC http..."
http://etc-maisei-jp.zft1y-ac.top,url,2022-04-13T11:13:15,https://twitter.com/AP_Zenmashi/status/1514190557895020544,"ETC????????????????????
hxxps://etc-maisei-jp.zft1y-ac.top
 IP:34.97.113.52
??148??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #ETC http..."
34.97.113.52,ipaddress,2022-04-13T11:13:15,https://twitter.com/AP_Zenmashi/status/1514190417985961988,"ETC????????????????????
hxxps://etc-maisei-jp.fd1y-vc.top
 IP:34.97.113.52
??147??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #ETC https..."
etc-maisei-jp.fd1y-vc.top,domain,2022-04-13T11:13:15,https://twitter.com/AP_Zenmashi/status/1514190417985961988,"ETC????????????????????
hxxps://etc-maisei-jp.fd1y-vc.top
 IP:34.97.113.52
??147??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #ETC https..."
http://etc-maisei-jp.fd1y-vc.top,url,2022-04-13T11:13:15,https://twitter.com/AP_Zenmashi/status/1514190417985961988,"ETC????????????????????
hxxps://etc-maisei-jp.fd1y-vc.top
 IP:34.97.113.52
??147??
??????????????( ‘?’ )?‹”?‹”

#Phishing #?????? #ETC https..."
acc-insta.com,domain,2022-04-13T11:13:15,https://twitter.com/ecarlesi/status/1514186842446483461,Possible threat on hxxps://acc-insta[.]com #phishing  #tucows
